Year,Season,T_degC,Salnty,STheta
1973.0,2.0,6.641073703765869,34.47805404663086,27.15069580078125
1973.0,3.0,8.102635658914728,34.544899224806194,26.88937209302326
1973.0,4.0,6.6252593994140625,34.782569885253906,26.804471969604492
1974.0,1.0,34.919429779052734,34.58992004394531,33.296878814697266
1974.0,2.0,6.2857465744018555,34.36104965209961,27.34904670715332
1974.0,3.0,8.640884353741496,34.68508163265306,26.884258503401362
1974.0,4.0,6.436519886363636,34.284921875,26.921824337121215
1975.0,1.0,34.29376203208557,34.29376203208557,30.51377613028682
1975.0,2.0,6.36335546475996,34.29234090909091,26.938070480081716
1975.0,3.0,6.4659766277128545,34.27323831385643,26.909988313856424
1975.0,4.0,8.06205882352941,34.13598039215686,26.58960784313726
1976.0,1.0,34.170337552742616,34.170337552742616,30.92253164556962
1976.0,2.0,6.953485488891602,34.48774337768555,26.78394889831543
1976.0,3.0,6.717260360717773,34.13257598876953,26.57798194885254
1976.0,4.0,7.886307692307691,34.16417692307693,26.63740769230769
1977.0,1.0,33.63660430908203,33.85077667236328,32.366241455078125
1977.0,2.0,6.5758843421936035,33.81229019165039,26.74925422668457
1977.0,3.0,7.009078025817871,34.428932189941406,26.730051040649414
1977.0,4.0,7.472581227436822,34.20900541516246,26.727870036101084
1978.0,1.0,34.217258467952064,34.217258467952064,32.05751433038041
1978.0,2.0,7.203608402100525,34.17725543885971,26.73949099774944
1978.0,3.0,7.32447779862414,34.20683614759224,26.744923702313947
1978.0,4.0,6.632702350616455,34.264122009277344,26.706384658813477
1979.0,1.0,34.424591064453125,33.90781784057617,32.85209274291992
1979.0,2.0,6.58437442779541,34.12173080444336,26.688156127929688
1979.0,3.0,6.594417572021484,34.123809814453125,26.77090072631836
1979.0,4.0,6.288609504699707,34.43400573730469,27.147123336791992
1980.0,1.0,34.61549758911133,34.04323196411133,33.114967346191406
1980.0,2.0,6.353259563446045,34.342430114746094,27.109037399291992
1980.0,3.0,6.7930073738098145,33.92988967895508,26.864904403686523
1980.0,4.0,7.151825192802057,34.21822365038561,26.779899742930596
1981.0,1.0,34.225601616628175,34.225601616628175,30.884368360277136
1981.0,2.0,6.9738288770053485,34.144791443850266,26.748022459893047
1981.0,3.0,7.2459159159159165,34.19856306306306,26.752247747747745
1981.0,4.0,6.981193542480469,34.165016174316406,26.890586853027344
1982.0,1.0,34.02373123168945,34.47652816772461,32.24653625488281
1982.0,2.0,7.04243278503418,34.4050407409668,26.93693733215332
1982.0,3.0,7.365858585858586,34.238787878787875,26.76720202020202
1982.0,4.0,7.065349578857422,34.26250076293945,26.51601791381836
1983.0,1.0,34.183777777777784,34.183777777777784,34.183777777777784
1983.0,2.0,6.768811881188118,34.24560066006601,26.847749174917492
1983.0,3.0,6.880429594272076,34.211143198090696,26.80789021479714
1983.0,4.0,6.675080213903742,34.199155080213906,26.82892513368984
1984.0,1.0,34.13225357535754,34.13225357535754,33.81061963696369
1984.0,2.0,7.0951054313099045,34.144353354632585,26.729115654952075
1984.0,3.0,7.10658425504229,34.15113142485362,26.732471047495125
1984.0,4.0,6.787797927856445,34.0391960144043,26.537443161010742
1985.0,1.0,34.13706769825919,34.13706769825919,34.13706769825919
1985.0,2.0,6.974708333333334,34.15381875,26.754575
1985.0,3.0,7.096808510638297,34.153345744680855,26.73651241134752
1985.0,4.0,7.077732142857142,34.15055892857143,26.737544642857145
1986.0,1.0,34.14321807465619,34.14321807465619,34.14321807465619
1986.0,2.0,7.168485915492957,34.136205985915495,26.714054577464786
1986.0,3.0,7.163289473684212,34.16750986842105,26.738585526315788
1986.0,4.0,7.252913907284767,34.15891059602649,26.719284768211917
1987.0,1.0,34.310089111328125,33.752342224121094,32.02938461303711
1987.0,2.0,6.697396396396396,34.101457207207204,26.75049144144144
1987.0,3.0,7.171275917065391,34.171250398724084,26.740704944178628
1987.0,4.0,7.167840909090909,34.157951298701306,26.730662337662338
1988.0,1.0,34.146290268456376,34.146290268456376,34.146290268456376
1988.0,2.0,6.93077380952381,34.18586111111111,26.786654761904764
1988.0,3.0,6.572418042888835,34.23767586886862,26.87184643825487
1988.0,4.0,6.840728759765625,34.70698165893555,26.822629928588867
1989.0,1.0,34.15974673202614,34.15974673202614,34.15974673202614
1989.0,2.0,7.080389830508475,34.16186101694915,26.746100000000002
1989.0,3.0,3.970326704545454,34.459796875,27.344089488636367
1989.0,4.0,7.106797385620916,34.14988071895424,26.732813725490196
1990.0,1.0,33.49628829956055,34.234169006347656,33.72270584106445
1990.0,2.0,6.622368812561035,33.91877746582031,26.429771423339844
1990.0,3.0,7.144032786885247,34.14894918032786,26.727767213114753
1990.0,4.0,7.199365853658538,34.12522764227642,26.70004227642276
1991.0,1.0,34.12844524236984,34.12844524236984,34.12844524236984
1991.0,2.0,6.867679595947266,34.46010971069336,27.210390090942383
1991.0,3.0,7.182012987012987,34.13445535714286,26.710809253246758
1991.0,4.0,6.508350849151611,34.3073616027832,27.384971618652344
1992.0,1.0,34.11600791139241,34.11600791139241,34.11600791139241
1992.0,2.0,7.328045234248788,34.11500161550889,26.674581583198705
1992.0,3.0,7.288653198653199,34.1156734006734,26.68012626262626
1992.0,4.0,6.794149398803711,34.22701644897461,26.546844482421875
1993.0,1.0,34.111375816993466,34.111375816993466,34.111375816993466
1993.0,2.0,6.8210062980651855,33.61210250854492,26.477792739868164
1993.0,3.0,7.241712439418417,34.11270597738287,26.684887722132473
1993.0,4.0,6.655826568603516,33.96112823486328,25.941030502319336
1994.0,1.0,34.10909694793537,34.10909694793537,34.10909694793537
1994.0,2.0,6.648342132568359,34.35344696044922,27.291196823120117
1994.0,3.0,6.846201117318435,34.16175099760574,26.775614525139666
1994.0,4.0,7.034030914306641,34.53230667114258,26.732816696166992
1995.0,1.0,34.10214438502674,34.10214438502674,34.10214438502674
1995.0,2.0,7.102567324955117,34.119272890484744,26.710199281867144
1995.0,3.0,7.166263345195729,34.1446334519573,26.720729537366548
1995.0,4.0,7.02175760269165,34.24382019042969,26.542613983154297
1996.0,1.0,34.130942959001786,34.130942959001786,34.130942959001786
1996.0,2.0,7.008090019226074,34.67404556274414,27.04755401611328
1996.0,3.0,7.127384615384616,34.16291025641025,26.739864102564102
1996.0,4.0,6.840214252471924,34.21551513671875,26.880115509033203
1997.0,1.0,34.156993377483445,34.156993377483445,34.156993377483445
1997.0,2.0,7.275062388591801,34.17338324420677,26.72801604278075
1997.0,3.0,7.32890595009597,34.154387715930895,26.704107485604606
1997.0,4.0,7.799324324324324,34.164054054054056,26.645405405405405
1998.0,1.0,34.142821874999996,34.142821874999996,33.273478125
1998.0,2.0,7.207174677608441,34.14185111371629,26.713668229777255
1998.0,3.0,7.073627906976744,34.13207790697675,26.724709302325582
1998.0,4.0,7.0765328467153275,34.14686496350365,26.736021897810218
1999.0,1.0,34.14819760479042,34.14819760479042,32.83798802395209
1999.0,2.0,6.524554252624512,33.8432502746582,27.444292068481445
1999.0,3.0,7.017103631532329,34.149604074402134,26.74623117803366
1999.0,4.0,6.808074474334717,34.13943862915039,27.205869674682617
2000.0,1.0,34.15048042704626,34.15048042704626,34.15048042704626
2000.0,2.0,7.126402116402117,34.165742504409174,26.743975308641975
2000.0,3.0,7.17685053380783,34.16500711743772,26.736016014234874
2000.0,4.0,7.099539279937744,34.54290771484375,27.193641662597656
2001.0,1.0,34.15257602862254,34.15257602862254,34.15257602862254
2001.0,2.0,7.103609154929578,34.16257922535211,26.744984154929575
2001.0,3.0,7.089839285714286,34.151878571428576,26.738151785714287
2001.0,4.0,6.976621150970459,34.27089309692383,26.694194793701172
2002.0,1.0,34.154810619469025,34.154810619469025,34.154810619469025
2002.0,2.0,7.052159292035398,34.16458761061946,26.753711504424782
2002.0,3.0,7.132697582244873,34.39513397216797,26.973167419433594
2002.0,4.0,7.276326889279439,34.17007732864674,26.725718804920916
2003.0,1.0,34.168227353463585,34.168227353463585,34.168227353463585
2003.0,2.0,7.2127290076335875,34.18513740458015,26.74716603053435
2003.0,3.0,7.373057996485063,34.17445694200352,26.714683655536025
2003.0,4.0,6.484601974487305,33.868499755859375,26.758617401123047
2004.0,1.0,34.16738204225352,34.16738204225352,34.16738204225352
2004.0,2.0,7.222067736185383,34.172705882352936,26.73599643493761
2004.0,3.0,6.841591835021973,33.756099700927734,26.593637466430664
2004.0,4.0,7.229110320284697,34.168896797153025,26.731861209964414
2005.0,1.0,34.16196808510638,34.16196808510638,34.16196808510638
2005.0,2.0,7.204080560420315,34.17680385288966,26.74134851138354
2005.0,3.0,6.57914400100708,34.15061569213867,26.68672752380371
2005.0,4.0,7.218880597014925,34.18116604477612,26.742630597014923
2006.0,1.0,34.178219469026544,34.178219469026544,34.178219469026544
2006.0,2.0,7.269315789473684,34.193791228070175,26.745914035087715
2006.0,3.0,7.237907801418439,34.1764414893617,26.736317375886525
2006.0,4.0,6.9240522384643555,34.21330261230469,26.83919334411621
2007.0,1.0,34.19611721068249,34.19611721068249,34.19611721068249
2007.0,2.0,7.1543485915492955,34.17615669014084,26.743838028169016
2007.0,3.0,6.7853193283081055,34.34059524536133,26.661964416503906
2007.0,4.0,7.066648451730419,34.18018032786885,26.7638306010929
2008.0,1.0,34.18367224080267,34.18367224080267,34.18367224080267
2008.0,2.0,6.783830165863037,34.202571868896484,26.899911880493164
2008.0,3.0,7.3416053511705694,34.172423913043474,26.717775083612043
2008.0,4.0,6.903650760650635,34.061092376708984,27.058717727661133
2009.0,1.0,34.17472558922559,34.17472558922559,34.17472558922559
2009.0,2.0,6.718299319727891,34.20802607709751,26.827006802721087
2009.0,3.0,7.050830364227295,34.035335540771484,26.633670806884766
2009.0,4.0,7.03503144654088,34.18555660377358,26.76460062893082
2010.0,1.0,34.18449819059107,34.18449819059107,34.18449819059107
2010.0,2.0,6.7618513107299805,34.24761199951172,27.105920791625977
2010.0,3.0,6.923984869325999,34.190993122420906,26.785536451169186
2010.0,4.0,6.818088586030664,34.18066950596252,26.789332197614993
2011.0,1.0,34.186464247598714,34.186464247598714,34.186464247598714
2011.0,2.0,6.8176469802856445,34.31995391845703,26.502126693725586
2011.0,3.0,6.963791700569569,34.19758828315703,26.786562245728234
2011.0,4.0,6.802257061004639,34.29087829589844,26.472217559814453
2012.0,1.0,34.1957728026534,34.1957728026534,34.1957728026534
2012.0,2.0,7.253622183708839,34.18854072790295,26.744337954939343
2012.0,3.0,7.0654216666666665,34.18770216666667,26.770950666666668
2012.0,4.0,6.8076090812683105,33.97165298461914,26.399686813354492
2013.0,1.0,34.17178290960452,34.17178290960452,34.17178290960452
2013.0,2.0,7.027546822742475,34.1863754180602,26.775825919732444
2013.0,3.0,6.899577617645264,34.44881057739258,26.601890563964844
2013.0,4.0,7.018416139240508,34.185061708860765,26.77575134493671
2014.0,1.0,34.165982517482526,34.165982517482526,34.165982517482526
2014.0,2.0,7.292502590673576,34.16780673575129,26.7247907253886
2014.0,3.0,6.9658660888671875,34.171627044677734,26.949861526489258
2014.0,4.0,7.105964705882351,34.16966218487395,26.751174201680676
2015.0,1.0,34.13461404199475,34.13461404199475,34.13461404199475
2015.0,2.0,7.397410351201478,34.17219353049907,26.71497547134935
2015.0,3.0,7.2148356437683105,33.9129638671875,26.795116424560547
2015.0,4.0,7.235226102941176,34.17799577205883,26.73866288602941
2016.0,1.0,34.142393359375,34.142393359375,34.142393359375
2016.0,2.0,7.247854748603352,34.163171135940416,26.729758696461825
2016.0,3.0,6.962514400482178,34.174110412597656,26.754886627197266
2016.0,4.0,7.038023255813954,34.164588870431885,26.756429152823923
